n,url,label,description
57979,57979,"( Le revenu de base permet une déconnexion entre le revenu et le travail) -> ¬ ( Faut-il instaurer un revenu de base ?)",""
57980,57980,"( Le salaire à vie n'incite pas à être productif) -> ¬ ( Faut-il instaurer un salaire à vie ?)",""
39479,39479,"( Le salaire à vie permet d'en finir avec la misère et la pauvreté) -> ( Faut-il instaurer un salaire à vie ?)",""
39480,39480,"( Le salaire à vie permet d'en finir avec la propriété lucrative) -> ( Faut-il instaurer un salaire à vie ?)",""
39481,39481,"( Le salaire à vie permet d'en finir avec le problème du chômage) -> ( Faut-il instaurer un salaire à vie ?)",""
39482,39482,"( Le salaire à vie permet d'instaurer une démocratie économique) -> ( Faut-il instaurer un salaire à vie ?)",""
39483,39483,"( Les autorités du monde entier recommandent la vaccination) -> ( Faut-il se faire vacciner ?)",""
39484,39484,"( Les bénéfices des vaccins en termes de santé sont bien plus importants que les risques) -> ( Faut-il se faire vacciner ?)",""
39485,39485,"( Les élections françaises sont libres et transparentes) -> ( Sommes-nous en démocratie ?)",""
57981,57981,"( Les études scientifiques qui montrent le lien entre le réchauffement climatique et l'activité humaine sont très critiquées) -> ¬ ( Le réchauffement climatique est-il dû à l'activité humaine ?)",""
57982,57982,"( Les citoyens français ne sont pas assez consultés) -> ¬ ( Sommes-nous en démocratie ?)",""
57984,57984,"( Les comportements humains sont réguliers et prévisibles) -> ¬ ( Sommes-nous libres de nos décisions ?)",""
57983,57983,"( Les comportements humains sont réguliers et prévisibles) -> ¬ ( Si les humains ne sont pas libres,il n'y a plus d'éthique et de justice)",""
39486,39486,"( Les conditions d'utilisation d'un logiciel libre sont transparentes) -> ( Faut-il préférer les logiciels libres ?)",""
39487,39487,"( Les déchets de haute activité sont produit en quantité extrémement faible.) -> ( Le nucléaire est-il une énergie d'avenir ?)",""
57985,57985,"( Les expériences spirituelles divergent) -> ¬ ( Les religions se rejoignent-elles ?)",""
39488,39488,"( Les femmes doivent être libres de s'habiller comme elles le souhaitent) -> ( La gauche doit-elle défendre le port du voile islamique ?)",""
39489,39489,"( Les femmes ont besoin des hommes pour en finir avec le sexisme) -> ( Les hommes doivent-ils rejoindre le combat féministe ?)",""
39490,39490,"( Les femmes voilées sont déjà bien assez stigmatisées dans la société française) -> ( La gauche doit-elle défendre le port du voile islamique ?)",""
39491,39491,"( Les frontières entravent la libre circulation des individus) -> ( Faut-il supprimer les frontières ? (nouveau))",""
39492,39492,"( Les grandes traditions disent que les religions sont une) -> ( Les religions se rejoignent-elles ?)",""
57986,57986,"( Les hommes n'ont aucun intérêt à renoncer à leurs privilèges) -> ¬ ( Les hommes doivent-ils rejoindre le combat féministe ?)",""
39493,39493,"( Les hommes ne peuvent rester indifférents face aux discriminations et aux violences faites aux femmes) -> ( Les hommes doivent-ils rejoindre le combat féministe ?)",""
39494,39494,"( Les hommes ont intérêt à en finir avec le sexisme) -> ( Les hommes doivent-ils rejoindre le combat féministe ?)",""
57987,57987,"( Les hommes sont socialisés pour dominer les femmes) -> ¬ ( Les hommes doivent-ils rejoindre le combat féministe ?)",""
57988,57988,"( Les impôts sur les salaires des footballeurs professionnels rapportent aux Etats) -> ¬ ( Les footballeurs professionnels sont-ils trop payés ?)",""
57990,57990,"( Les leaders et les organisations de la lutte contre l'islamophobie sont réactionnaires) -> ¬ ( L'extrême-gauche doit-elle lutter contre l'islamophobie ?)",""
57989,57989,"( Les leaders et les organisations de la lutte contre l'islamophobie sont réactionnaires) -> ¬ ( Les acteurs de la lutte contre l'islamophobie sont anticapitalistes)",""
39495,39495,"( Les Le Pen entretiennent des liens avec des personnes considérées fascistes) -> ( Le Front national est-il un parti fasciste ?)",""
39496,39496,"( Les libertés fondamentales sont respectées en France) -> ( Sommes-nous en démocratie ?)",""
39497,39497,"( Le slogan 'Ni gauche,ni droite' est typiquement fasciste) -> ( Le Front national est-il un parti fasciste ?)",""
39498,39498,"( Les logiciels libres comportent une sécurité accrue) -> ( Faut-il préférer les logiciels libres ?)",""
39499,39499,"( Les logiciels libres ne sont pas ergonomiques) -> ( Le logiciel libre est-il en déclin ?)",""
57991,57991,"( Les migrants risquent de déstabiliser le vivre-ensemble) -> ¬ ( Faut-il accueillir davantage de migrants ?)",""
57992,57992,"( Les Murs à pêches de Montreuil occupent un espace inutilisé) -> ¬ ( Faut-il préserver les Murs à pêches de Montreuil ?)",""
57993,57993,"( Les Murs à pêches de Montreuil sont une zone de non-droit) -> ¬ ( Faut-il préserver les Murs à pêches de Montreuil ?)",""
57994,57994,"( Les notes motivent les élèves à travailler) -> ¬ ( Faut-il supprimer les notes à l'école ?)",""
57995,57995,"( Les notes permettent de situer les élèves) -> ¬ ( Faut-il supprimer les notes à l'école ?)",""
57996,57996,"( Les notes sont biaisées) -> ¬ ( La notation est un système juste et précis)",""
39500,39500,"( Les notes sont biaisées) -> ( Faut-il supprimer les notes à l'école ?)",""
39501,39501,"( Les notes sont injustes) -> ( Faut-il supprimer les notes à l'école ?)",""
57997,57997,"( Les organisations ouvrières ont perdu leur base et leur légitimité) -> ¬ ( La classe ouvrière est-elle la seule classe révolutionnaire ?)",""
57998,57998,"( Les ouvriers n'ont pas les moyens de se révolter) -> ¬ ( La classe ouvrière est-elle la seule classe révolutionnaire ?)",""
57999,57999,"( Les ouvriers ne sont pas révolutionnaires) -> ¬ ( La classe ouvrière est-elle la seule classe révolutionnaire ?)",""
58000,58000,"( Les ouvriers se sont embourgeoisés) -> ¬ ( La classe ouvrière est-elle la seule classe révolutionnaire ?)",""
39502,39502,"( Les pouvoirs législatif,exécutif et législatif sont indépendants en France) -> ( Sommes-nous en démocratie ?)",""
58001,58001,"( Les principaux marxistes ont combattu la religion) -> ¬ ( La religion est-elle compatible avec le marxisme ?)",""
39503,39503,"( Les religions affirment la liberté humaine) -> ( Sommes-nous libres de nos décisions ?)",""
39504,39504,"( Les religions poursuivent la même finalité) -> ( Les religions se rejoignent-elles ?)",""
39505,39505,"( Les religions reflètent la même tradition primordiale) -> ( Les religions se rejoignent-elles ?)",""
58002,58002,"( Les religions s'opposent sur des questions essentielles) -> ¬ ( Les religions se rejoignent-elles ?)",""
58003,58003,"( Les religions sont des chemins différents) -> ¬ ( Les religions se rejoignent-elles ?)",""
58004,58004,"( Les religions sont des sources d'oppressions) -> ¬ ( La religion est-elle compatible avec le marxisme ?)",""
58005,58005,"( Les religions sont en conflit historique) -> ¬ ( Les religions se rejoignent-elles ?)",""
39506,39506,"( Les religions sont fondées sur la même expérience fondamentale) -> ( Les religions se rejoignent-elles ?)",""
58006,58006,"( Les religions sont incompatibles avec l'action révolutionnaire) -> ¬ ( La religion est-elle compatible avec le marxisme ?)",""
58007,58007,"( Les religions sont incompatibles avec la pensée scientifique) -> ¬ ( La religion est-elle compatible avec le marxisme ?)",""
39507,39507,"( Les religions véhiculent un message identique) -> ( Les religions se rejoignent-elles ?)",""
39508,39508,"( Les salaires des footballeurs professionnels les plus élevés illusionnent sur le salaire de la majorité des joueurs) -> ( Les footballeurs professionnels sont-ils trop payés ?)",""
39509,39509,"( Les salaires des footballeurs professionnels n'ont pas besoin d'être aussi élevés) -> ( Les footballeurs professionnels sont-ils trop payés ?)",""
39510,39510,"( Les salaires des footballeurs professionnels sont démesurés) -> ( Les footballeurs professionnels sont-ils trop payés ?)",""
58008,58008,"( Les salaires des footballeurs professionnels sont justifiés par l'utilité sociale du football) -> ¬ ( Les footballeurs professionnels sont-ils trop payés ?)",""
58009,58009,"( Les salaires des footballeurs professionnels sont justifiés par la valeur créée) -> ¬ ( Les footballeurs professionnels sont-ils trop payés ?)",""
58010,58010,"( Les salaires des footballeurs professionnels sont justifiés par les inconvénients du métier) -> ¬ ( Les footballeurs professionnels sont-ils trop payés ?)",""
39511,39511,"( Les solutions visant à limiter l'immigration sont inhumaines et barbares) -> ( Faut-il accueillir davantage de migrants ?)",""
58011,58011,"( Les substituts végans sont souvent allergènes) -> ¬ ( Faut-il arrêter de manger des animaux ?)",""
39512,39512,"( Les vaccins peuvent éradiquer définitivement certaines maladies) -> ( Faut-il se faire vacciner ?)",""
39513,39513,"( Les vaccins protègent les personnes vaccinées contre de nombreuses maladies) -> ( Faut-il se faire vacciner ?)",""
58012,58012,"( Les vaccins sont dangereux) -> ¬ ( Faut-il se faire vacciner ?)",""
58013,58013,"( Le végétarisme est une préoccupation de bobos) -> ¬ ( Faut-il arrêter de manger des animaux ?)",""
58017,58017,"( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes) -> ¬ ( Les femmes doivent être libres de s'habiller comme elles le souhaitent)",""
58015,58015,"( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes) -> ¬ ( Porter le voile relève de la liberté religieuse)",""
58014,58014,"( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes) -> ¬ ( La gauche doit-elle défendre le port du voile islamique ?)",""
58018,58018,"( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes) -> ¬ ( On ne peut pas comparer la situation des femmes voilées en France et dans les pays musulmans)",""
58016,58016,"( Le voile islamique est la marque concrète de l'oppression des hommes sur les femmes) -> ¬ ( On peut être féministe et voilée)",""
58019,58019,"( Le vote électronique a été abandonné par la plupart des pays qui l'ont expérimenté) -> ¬ ( Faut-il généraliser le vote électronique ?)",""
58020,58020,"( Le vote électronique désacralise l'acte de vote) -> ¬ ( Faut-il généraliser le vote électronique ?)",""
39514,39514,"( Le vote électronique diminue l'empreinte écologique du vote) -> ( Faut-il généraliser le vote électronique ?)",""
58021,58021,"( Le vote électronique est invérifiable et opaque) -> ¬ ( Faut-il généraliser le vote électronique ?)",""
58022,58022,"( Le vote électronique est soumis à plus de pression) -> ¬ ( Faut-il généraliser le vote électronique ?)",""
39515,39515,"( Le vote électronique facilite la mise en place de consultations) -> ( Faut-il généraliser le vote électronique ?)",""
39516,39516,"( Le vote électronique favorise la participation aux élections) -> ( Faut-il généraliser le vote électronique ?)",""
58023,58023,"( Le vote électronique n'est pas fiable) -> ¬ ( Le vote électronique permet d'en finir avec le risque d'erreur humaine)",""
58024,58024,"( Le vote électronique n'est pas fiable) -> ¬ ( Faut-il généraliser le vote électronique ?)",""
39517,39517,"( Le vote électronique permet de diminuer les coûts d'une élection) -> ( Faut-il généraliser le vote électronique ?)",""
39518,39518,"( Le vote électronique permet de diminuer les coûts d'une élection) -> ( Faut-il généraliser le vote électronique ?)",""
39519,39519,"( Le vote électronique permet la mise en oeuvre de méthodes de vote sophistiquées) -> ( Faut-il généraliser le vote électronique ?)",""
58025,58025,"( Limiter la liberté d'expression est antidémocratique) -> ¬ ( La liberté d'expression doit-elle être limitée ?)",""
39520,39520,"( Limiter la liberté d'expression est antidémocratique) -> ( La liberté d'expression doit-elle être totale ?)",""
58026,58026,"( Limiter la liberté d'expression est dangereux) -> ¬ ( La liberté d'expression doit-elle être limitée ?)",""
39521,39521,"( Limiter la liberté d'expression est dangereux) -> ( La liberté d'expression doit-elle être totale ?)",""
58027,58027,"( Limiter la liberté d'expression est inefficace) -> ¬ ( La liberté d'expression doit-elle être limitée ?)",""
39522,39522,"( Limiter la liberté d'expression est inefficace) -> ( La liberté d'expression doit-elle être totale ?)",""
58028,58028,"( Limiter la liberté d'expression n'est pas nécessaire) -> ¬ ( La liberté d'expression doit-elle être limitée ?)",""
39523,39523,"( Limiter la liberté d'expression n'est pas nécessaire) -> ( La liberté d'expression doit-elle être totale ?)",""
39524,39524,"( Manger des animaux conduit à infliger aux animaux d'élevage une violence source de nombreuses souffrances) -> ( Faut-il arrêter de manger des animaux ?)",""
58029,58029,"( Manger des animaux conduit à un élevage intensif source de nombreux problèmes sur l'environnement) -> ¬ ( Supprimer les élevages de ruminants risque de bouleverser de nombreux écosystèmes)",""
39525,39525,"( Manger des animaux conduit à un élevage intensif source de nombreux problèmes sur l'environnement) -> ( Faut-il arrêter de manger des animaux ?)",""
58030,58030,"( Manger des animaux est bon pour la santé) -> ¬ ( Faut-il arrêter de manger des animaux ?)",""
